model,attempt,temperature,top_p,prompt,results,baseline,score,augmented_prompt
gemini-2.0-flash,90,1.9,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DOVE SABONETE 90g KARITE BAU (48 UN),"A descrição oficial do código NCM para a mercadoria DOVE SABONETE 90g KARITE BAU (48 UN) é: Sabões de toucador em barras, pedaços ou figuras moldados.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DOVE SABONETE 90g KARITE BAU (48 UN)' é Sabões; produtos e preparações orgânicos tensoativos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo que contenham sabão; produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondi - Sabões, produtos e preparações orgânicos tensoativos, em barras, pães, pedaços ou figuras moldadas, e papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes: -- De toucador (incluindo os de uso medicinal) Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PL FAC P/PASSAR-MON BIJOU PUREZA GAT
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: MISTURA P/BISCOITO DE QUEIJO AMAFIL 1KG UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: CP SABONETE LIQ BEBE GRANADO REFIL TRAD
NCM: 42021900 | Rótulo: Malas e maletas de toucador | Produto: BOLSA TERMICA PRATA 1 UN
NCM: 34011190 | Rótulo: Sabões de toucador em barras, pedaços ou figuras moldados | Produto: DOVE SABONETE 90g KARITE BAU (48 UN)


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DOVE SABONETE 90g KARITE BAU (48 UN)

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,1.0,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,1.9,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,1.9,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,91,1.9,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA,"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR 25LT
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/60UN
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR P/ CHAVES C/120UN
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: PASTA ABA ELAST OFICIO ACP VERM
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: QUINTA DA PACHECA RESERVA 2004 TTO - QUINTA DA PACHECA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,92,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN,"Com base no contexto fornecido, a descrição oficial do código NCM 33049990 é: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: -- Outros Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PULVERIZADOR 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ml (12 UN)
NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PASS CONFORT 500ML REFIL CX-12-UN
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: PERFUMANTE CONFORTO ACQUA ECO 300ML
NCM: 33049990 | Rótulo: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele | Produto: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,92,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN,"Com base no contexto fornecido, a descrição oficial do código NCM para a mercadoria ""PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN"" é:

NCM: 33049990 | Rótulo: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: -- Outros Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PULVERIZADOR 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ml (12 UN)
NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PASS CONFORT 500ML REFIL CX-12-UN
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: PERFUMANTE CONFORTO ACQUA ECO 300ML
NCM: 33049990 | Rótulo: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele | Produto: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,92,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN,"Com base no contexto fornecido, a descrição oficial do código NCM 33049990 é: ""Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele"".
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: -- Outros Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PULVERIZADOR 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ml (12 UN)
NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PASS CONFORT 500ML REFIL CX-12-UN
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: PERFUMANTE CONFORTO ACQUA ECO 300ML
NCM: 33049990 | Rótulo: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele | Produto: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,92,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN,"Com base no contexto fornecido, a descrição oficial do código NCM 33049990 é: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: -- Outros Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PULVERIZADOR 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ml (12 UN)
NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PASS CONFORT 500ML REFIL CX-12-UN
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: PERFUMANTE CONFORTO ACQUA ECO 300ML
NCM: 33049990 | Rótulo: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele | Produto: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,92,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN,"Com base no contexto fornecido, a descrição oficial do código NCM 33049990 é: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: -- Outros Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PULVERIZADOR 500ML CX/0012/UN
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500ml (12 UN)
NCM: 38099190 | Rótulo: facilitadores e goma para passar roupa | Produto: PASS CONFORT 500ML REFIL CX-12-UN
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: PERFUMANTE CONFORTO ACQUA ECO 300ML
NCM: 33049990 | Rótulo: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele | Produto: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PROT SUNDOWN REG FPS.15 ECON 200MLCOPO UN-1-UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
