model,attempt,temperature,top_p,prompt,results,baseline,score,augmented_prompt
o1-mini-2024-09-12,108,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CONFORT TONIQUE 200 ML,"Com base nas informações fornecidas, a descrição associada ao código NCM **33049910** para o produto **CONFORT TONIQUE 200 ML** é:

**Cremes de beleza, cremes nutritivos e loções tônicas**.

Não há dados suficientes para fornecer a descrição oficial completa do código NCM além dessa classificação.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CONFORT TONIQUE 200 ML' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: -- Outros Cremes de beleza e cremes nutritivos; loções tônicas",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 500 ML
NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: CP TALCO TABU DES TRAD 100G
NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: TL CR FISCHER PRICE
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PUL 12X500 COD 03200
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM RECARGA 500ML CX / 12
NCM: 33049910 | Rótulo: Cremes de beleza, cremes nutritivos e loções tônicas | Produto: CONFORT TONIQUE 200 ML
NCM: 33049910 | Rótulo: Cremes de beleza, cremes nutritivos e loções tônicas | Produto: CONFORT TONIQUE 200 ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CONFORT TONIQUE 200 ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,109,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ED INF VLR BATMAN ESCOLAR MACIA DC,"A descrição oficial do código NCM **96032100** para a mercadoria **ED INF VLR BATMAN ESCOLAR MACIA DC** é:

**Escovas de dentes, incluídas as escovas para dentaduras**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'ED INF VLR BATMAN ESCOLAR MACIA DC' é Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual não motorizadas, pincéis e espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura - Escovas de dentes, escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas, incluindo as que sejam partes de aparelhos:  -- Escovas de dentes, incluindo as escovas para dentaduras",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASS CONFORT REFIL
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM PUL 12X500 COD 03200
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL -2103
NCM: 35069120 | Rótulo: facilitadores e goma para passar roupa | Produto: ORGANIZADOR EM ACRILICO TRACTA (31159902
NCM: 35051000 | Rótulo: facilitadores e goma para passar roupa | Produto: PASSE BEM REFIL 2103
NCM: 96032100 | Rótulo: Escovas de dentes, incluídas as escovas para dentaduras | Produto: ED INF VLR BATMAN ESCOLAR MACIA DC


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ED INF VLR BATMAN ESCOLAR MACIA DC

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,110,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PRESENCE BRUT ROSE 06GFS 750ML,"A descrição oficial do código NCM **22041090** é:

**""Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas.""**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'PRESENCE BRUT ROSE 06GFS 750ML' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09.  - Vinhos espumantes e vinhos espumosos Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: BLSUH ROSE D OR
NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: ELKE BATOM FPS 15 BLS N 200 NUDE ROSE
NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: BLUSH- ROSE FRISSON
NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: BLUSH- ROSE FRISSON
NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: BLSUH ROSE ECLAT
NCM: 22041090 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: PRESENCE BRUT ROSE 06GFS 750ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PRESENCE BRUT ROSE 06GFS 750ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,111,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: BAT MBL COLOR SENS MATTE NU 314 DE PROPO 1X3UN,"A descrição oficial do código NCM **33041000** é **""Produtos de maquilagem para os lábios""**.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'BAT MBL COLOR SENS MATTE NU 314 DE PROPO 1X3UN' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros.   - Produtos de maquiagem para os lábios",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 33049100 | Rótulo: Pós, incluídos os compactos, para maquilagem | Produto: BNT COLORS GWP1
NCM: 42021220 | Rótulo: Malas e maletas de toucador | Produto: MOCH ESC KIT GDE/FEM ESPECIAL COLOR BAK11472
NCM: 42021220 | Rótulo: Malas e maletas de toucador | Produto: MOCH ESC KIT GDE/FEM ESPECIAL COLOR BAK11471
NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. CLOR LIMP ALIM MR MAX1 CL400 5LT
NCM: 42021220 | Rótulo: Malas e maletas de toucador | Produto: MOCHILA KIT JUVENIL STYLE COLOR UN/0001
NCM: 33041000 | Rótulo: Produtos de maquilagem para os lábios | Produto: BAT MBL COLOR SENS MATTE NU 314 DE PROPO 1X3UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: BAT MBL COLOR SENS MATTE NU 314 DE PROPO 1X3UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,112,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF. 5LT 1:200 MIRAX ACAI C/ GUARANA,"A descrição oficial do código NCM para a mercadoria ""DESINF. 5LT 1:200 MIRAX ACAI C/ GUARANA"" é:

**Desinfetantes apresentados em quaisquer formas ou embalagens**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF. 5LT 1:200 MIRAX ACAI C/ GUARANA' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: SUPORTE CEMAR SUSP. P/CABO A 100X50 938344
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: SUPORTE CEMAR SUSP. P/CABO A 100X100 938346
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: SUPORTE CEMAR SUSP. P/CABO A 100X100 938346
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: SUPORTE CEMAR SUSP. P/CABO A 150X50 938347
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: TE DESCIDA 100 - 936804
NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. 5LT 1:200 MIRAX ACAI C/ GUARANA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF. 5LT 1:200 MIRAX ACAI C/ GUARANA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,113,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CP CR TRAT NOVEX 1 KG REPOSITOR MASSA,Não há dados suficientes para responder com segurança.,A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'CP CR TRAT NOVEX 1 KG REPOSITOR MASSA' é Preparações capilares.   - Outras,,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: CP SAB LIQ BEBE GRANADO 250ML REFIL TRAD
NCM: 33059000 | Rótulo: Outros produtos de toucador preparados | Produto: CP CERA REFIL FACIAL DEPI ROLL TRAD 25ML
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: CP SAB LIQ BEBE GRANADO REFIL TRAD 250ML
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: CP SAB LIQ TRICOFACIL 2LT PERF BEBE
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: CP SAB LIQ INTIMO MURIEL 200ML
NCM: 33059000 | Rótulo: Outras preparações capilares | Produto: CP CR TRAT NOVEX 1 KG REPOSITOR MASSA
NCM: 33059000 | Rótulo: Outras preparações capilares | Produto: CP CR TRAT NOVEX 1 KG REPOSITOR MASSA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: CP CR TRAT NOVEX 1 KG REPOSITOR MASSA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,114,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SPRAY P/PENTEAR PANTENE MICRO BLINDAGEM 1X160ML,"A descrição oficial do código NCM **33059000** para a mercadoria **SPRAY P/PENTEAR PANTENE MICRO BLINDAGEM 1X160ML** é **""Outras preparações capilares""**.",A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'SPRAY P/PENTEAR PANTENE MICRO BLINDAGEM 1X160ML' é Preparações capilares.   - Outras,,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: BL PINHO B ACCEPT GARDENIA 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML LAVANDA
NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMPADOR PERF SENSUAL 2LT
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. VOREL LAVANDA - FR 500ML
NCM: 33059000 | Rótulo: Outras preparações capilares | Produto: SPRAY P/PENTEAR PANTENE MICRO BLINDAGEM 1X160ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: SPRAY P/PENTEAR PANTENE MICRO BLINDAGEM 1X160ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,115,1.0,1.0,"Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: GUARD.F.S.8X1125F 33X21,6 XPRESS M 10840",Não há dados suficientes para responder com segurança.,"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'GUARD.F.S.8X1125F 33X21,6 XPRESS M 10840' é Papel higiênico e papéis semelhantes, pasta (ouate) de celulose ou mantas de fibras de celulose, dos tipos utilizados para fins domésticos ou sanitários, em rolos de largura não superior a 36 cm, ou cortados em formas próprias; lenços, incluindo os de des   - Toalhas de mesa e guardanapos",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: TE VERTICAL DESCIDA LATERAL L150 x A050 938247
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: EMENDA CEMAR INTERNA X LEVE 936297
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: TE VERTICAL DESCIDA L150 x A050  936850
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: TE VERTICAL DESCIDA L050 x A050  936841
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL SUPORTE BALANCO 075X050 BE-045.
NCM: 48183000 | Rótulo: Toalhas e guardanapos de mesa | Produto: GUARD.F.S.8X1125F 33X21,6 XPRESS M 10840


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: GUARD.F.S.8X1125F 33X21,6 XPRESS M 10840

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,116,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: T.PAPEL 2D BCO VIRG PANDA 22X20,"A descrição oficial do código NCM para a mercadoria **T.PAPEL 2D BCO VIRG PANDA 22X20** é:

**Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 100 metros e do tipo comercializado em folhas intercaladas**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'T.PAPEL 2D BCO VIRG PANDA 22X20' é Papel higiênico e papéis semelhantes, pasta (ouate) de celulose ou mantas de fibras de celulose, dos tipos utilizados para fins domésticos ou sanitários, em rolos de largura não superior a 36 cm, ou cortados em formas próprias; lenços, incluindo os de des   - Lenços, incluindo os de desmaquiar, e toalhas de mão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMPADOR PERF SENSUAL 2LT
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA LAVANDA 2LT
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF BATUTA LAVANDA 2LT
NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMPADOR PERF MISTERIOS DE AMOR 2LT
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF MINUANO LAVANDA 2LTS
NCM: 48182000 | Rótulo: Papel toalha de uso institucional do tipo comercializado em rolos igual ou superior a 100 metros e do tipo comercializado em folhas intercaladas    | Produto: T.PAPEL 2D BCO VIRG PANDA 22X20


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: T.PAPEL 2D BCO VIRG PANDA 22X20

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,117,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: MAC ACQALAGNA TARTUFI TRUFFLE TARTUFO 250GR,"A descrição oficial do código NCM **22041010** para a mercadoria ""MAC ACQALAGNA TARTUFI TRUFFLE TARTUFO 250GR"" é:

**Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas.**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'MAC ACQALAGNA TARTUFI TRUFFLE TARTUFO 250GR' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09.  - Vinhos espumantes e vinhos espumosos Tipo champanha (champagne)",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38084029 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. FRESCOR DA TARDE 5LT HELBOM
NCM: 38089410 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMP DESINF. AZULIM TALCO 5 LT - GL
NCM: 38084029 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF LIMP ESP MARINE 5LT
NCM: 38089410 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: | LIMP DESINF. AZULIM TALCO 5 LT - GL
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. 5LT AZULIM TALCO
NCM: 22041010 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: MAC ACQALAGNA TARTUFI TRUFFLE TARTUFO 250GR


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: MAC ACQALAGNA TARTUFI TRUFFLE TARTUFO 250GR

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,118,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PAIXAO OLEO AMENDOA INSPIRADORA 200ML,"A descrição oficial do código NCM **33072090** para a mercadoria **PAIXAO OLEO AMENDOA INSPIRADORA 200ML** é:

- **Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01**
- **Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'PAIXAO OLEO AMENDOA INSPIRADORA 200ML' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: -- Outros Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73261900 | Rótulo: Abraçadeiras | Produto: ESTICADOR PARA FIO FE
NCM: 22087000 | Rótulo: Licores e similares | Produto: ALIANÇA BEIRAO
NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: FRENTE PARA CAIXA CODE FONTAINE
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF POLITRIZ GARDENIA TRAD 500ML
NCM: 33072090 | Rótulo: Outros desodorantes (desodorizantes) corporais, exceto os classificados no CEST 20.029.01 | Produto: PAIXAO OLEO AMENDOA INSPIRADORA 200ML
NCM: 33072090 | Rótulo: Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele | Produto: PAIXAO OLEO AMENDOA INSPIRADORA 200ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: PAIXAO OLEO AMENDOA INSPIRADORA 200ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,119,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: AMAC YPE ACONCHEGO 2LT AZUL,A descrição oficial do código NCM **38099190** é **Amaciante/suavizante**.,"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'AMAC YPE ACONCHEGO 2LT AZUL' é Agentes de apresto ou de acabamento, aceleradores de tingimento ou de fixação de matérias corantes e outros produtos e preparações (por exemplo, aprestos preparados e preparações mordentes) dos tipos utilizados na indústria têxtil, na indústria do papel,  - Outros: -- Dos tipos utilizados na indústria têxtil ou nas indústrias semelhantes Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. 5LT ACERO CONC. TALCO KLIMP
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF ACERO CONC TALCO 05LT KLIMP
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. ACERO CONC. TALCO 5LT KLIMP
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. 5LT AZULIM TALCO
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: START DESINFETANTE AZULIM TALCO PERFUMADO
NCM: 38099190 | Rótulo: Amaciante/suavizante | Produto: AMAC YPE ACONCHEGO 2LT AZUL


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: AMAC YPE ACONCHEGO 2LT AZUL

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,120,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: VIN ARG CATENA 750ML CABERN 2013,"A descrição do código NCM **22042100** para a mercadoria **VIN ARG CATENA 750ML CABERN 2013** é:

**""Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas.""**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'VIN ARG CATENA 750ML CABERN 2013' é Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas, excluindo os da posição 20.09. - Outros vinhos; mostos de uvas cuja fermentação tenha sido impedida ou interrompida por adição de álcool:  -- Em recipientes de capacidade não superior a 2 l",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF POLITRIZ GARDENIA TRAD 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF POLITRIZ GARDENIA TRAD 500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML LAVANDA
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL FRUTAS CITRICAS 500ML CX/0012/UN
NCM: 22042100 | Rótulo: Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas | Produto: VIN ARG CATENA 750ML CABERN 2013


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: VIN ARG CATENA 750ML CABERN 2013

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,121,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RV ESMALTE CREME VIXEM,"A descrição oficial do código NCM **33043000** para a mercadoria **RV ESMALTE CREME VIXEM** é:

**Preparações para manicuros e pedicuros**","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RV ESMALTE CREME VIXEM' é Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações anti-solares e os bronzeadores; preparações para manicuros e pedicuros.   - Preparações para manicuros e pedicuros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF MINUANO *EUCALIPTO*
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF MINUANO *LAVANDA*
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF SCARLIM TALCO PERFUMADO
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: PL DESINF MINUANO *MARINE*
NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF LAVANDA OESTE
NCM: 33043000 | Rótulo: Preparações para manicuros e pedicuros | Produto: RV ESMALTE CREME VIXEM


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RV ESMALTE CREME VIXEM

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
o1-mini-2024-09-12,122,1.0,1.0,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ALVEJANTE BRILHANTE UTILE 6X2LT CX0006UN,"A descrição oficial do código NCM **34029090** é:

**Água sanitária, branqueador e outros alvejantes**",A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'ALVEJANTE BRILHANTE UTILE 6X2LT CX0006UN' é Hipocloritos; hipoclorito de cálcio comercial; cloritos; hipobromitos.  - Outros De sódio,,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL LAVANDA 6X2LT COD 966
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. VOREL EUCALIPTO 5LT
NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMPADOR PERF SENSUAL 5LT
NCM: 38089429 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: LIMPADOR PERF SENSUAL 2LT
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF. VOREL PINHO 5LT
NCM: 34029090 | Rótulo: Água sanitária, branqueador e outros alvejantes | Produto: ALVEJANTE BRILHANTE UTILE 6X2LT CX0006UN


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: ALVEJANTE BRILHANTE UTILE 6X2LT CX0006UN

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
