model,attempt,temperature,top_p,prompt,results,baseline,score,augmented_prompt
deepseek-chat,80,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML,"A descrição oficial do código NCM **38089419** para a mercadoria **DESINF.FLORES TROPICAIS ZUPP 12X500ML** é: **""desinfetantes apresentados em quaisquer formas ou embalagens""**. 

Essa informação está presente no contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF.FLORES TROPICAIS ZUPP 12X500ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: A-DESINF.ZUPP PINHO TRAD.500ML 1X1
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38085910 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO YPE 500ML TRAD
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,80,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML,"A descrição oficial do código NCM 38089419, que corresponde à mercadoria ""DESINF.FLORES TROPICAIS ZUPP 12X500ML"", é: **""desinfetantes apresentados em quaisquer formas ou embalagens""**. 

Essa informação está presente no contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF.FLORES TROPICAIS ZUPP 12X500ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: A-DESINF.ZUPP PINHO TRAD.500ML 1X1
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38085910 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO YPE 500ML TRAD
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,80,1.0,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML,"A descrição oficial do código NCM 38089419, que corresponde à mercadoria ""DESINF.FLORES TROPICAIS ZUPP 12X500ML"", é: **""desinfetantes apresentados em quaisquer formas ou embalagens""**. 

Essa informação está presente no contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF.FLORES TROPICAIS ZUPP 12X500ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: A-DESINF.ZUPP PINHO TRAD.500ML 1X1
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38085910 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO YPE 500ML TRAD
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,80,1.9,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML,"A descrição oficial do código NCM 38089419, que corresponde à mercadoria ""DESINF.FLORES TROPICAIS ZUPP 12X500ML"", é: **""desinfetantes apresentados em quaisquer formas ou embalagens""**. 

Essa informação está presente no contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF.FLORES TROPICAIS ZUPP 12X500ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: A-DESINF.ZUPP PINHO TRAD.500ML 1X1
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38085910 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO YPE 500ML TRAD
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,80,1.9,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML,"A descrição oficial do código NCM 38089419, que corresponde à mercadoria ""DESINF.FLORES TROPICAIS ZUPP 12X500ML"", é: **""desinfetantes apresentados em quaisquer formas ou embalagens""**. 

Essa informação está presente no contexto fornecido.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF.FLORES TROPICAIS ZUPP 12X500ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: A-DESINF.ZUPP PINHO TRAD.500ML 1X1
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38085910 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO YPE 500ML TRAD
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,80,1.9,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML,"A descrição oficial do código NCM **38089419** para a mercadoria ""DESINF.FLORES TROPICAIS ZUPP 12X500ML"" é: **""desinfetantes apresentados em quaisquer formas ou embalagens""**. 

Essa informação é confirmada pelo contexto fornecido, onde o produto ""DESINF.FLORES TROPICAIS ZUPP 12X500ML"" está associado ao código NCM 38089419 e ao rótulo correspondente.","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF.FLORES TROPICAIS ZUPP 12X500ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: A-DESINF.ZUPP PINHO TRAD.500ML 1X1
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38084010 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF VOREL 12X500ML PINHO
NCM: 38085910 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO YPE 500ML TRAD
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF.FLORES TROPICAIS ZUPP 12X500ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF.FLORES TROPICAIS ZUPP 12X500ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,1.0,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,1.9,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
deepseek-chat,81,1.9,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML,Error: Expecting value: line 1 column 1 (char 0),"A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'INSET RAID AERO MULTI LARANJA B'AGUA 300ML' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Inseticidas Outros",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB LIQ HIDRAMAIS 290ML INTIMO TRAD
NCM: 34012010 | Rótulo: Sabões de toucador sob outras formas | Produto: SAB HIDRAMAIS LIQ 290ML INTIMO TRAD
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: LANCH.INJET.DERM.FADAS BASIC
NCM: 42023200 | Rótulo: Malas e maletas de toucador | Produto: AC.NECESSAIRE P/MAQUIAGEM 25X16 CM
NCM: 42021210 | Rótulo: Malas e maletas de toucador | Produto: ORGANIZADOR PLAST SIMPLES VD8020 VONDER
NCM: 38089119 | Rótulo: inseticidas, rodenticidas, fungicidas, raticidas, repelentes e outros produtos semelhantes, apresentados em formas ou embalagens exclusivamente para uso domissanitário direto | Produto: INSET RAID AERO MULTI LARANJA B'AGUA 300ML


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: INSET RAID AERO MULTI LARANJA B'AGUA 300ML

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
